name,bus,type,build_year,p_nom,carrier,address,province,capital_cost,company,membership,market,control,cc_group,x,y
대곡,KR,hydro,2005,0.3,hydro,울산 울주군 두동면,울산광역시,4078734000,수자원공사,정회원,시장,비중앙,,129.201931,35.710692
대아,KR,hydro,1993,3,hydro,전남 순천시 주안면,전북특별자치도,1251768000,농어촌공사,정회원,시장,비중앙,,127.4819791,34.971759
대청_1,KR,hydro,1980,45,hydro,충북 청주시 상당구,충청북도,548365000,수자원공사,정회원,시장,중앙,,127.509537,36.5995996
대청_2,KR,hydro,1980,45,hydro,충북 청주시 상당구,충청북도,548365000,수자원공사,정회원,시장,중앙,,127.509537,36.5995996
대청댐#1,KR,hydro,2008,0.8,hydro,충북 청주시 서원구,충청북도,5043244500,수자원공사,정회원,시장,비중앙,,127.4741982,36.6291499
대청댐2,KR,hydro,2017,0.9,hydro,충북 청주시 상당구,충청북도,4873333000,수자원공사,정회원,시장,비중앙,,127.509537,36.5995996
덕남정수장,KR,hydro,2014,0.27,hydro,광주 남구 덕남1길,광주광역시,5213156000,GS 파워㈜,정회원,시장,비중앙,,126.8956267,35.095545
동상,KR,hydro,2012,0.59,hydro,전북 완주군 동상면,전북특별자치도,5043244500,농어촌공사,정회원,시장,비중앙,,127.3020812,35.9333531
동화댐,KR,hydro,2005,1,hydro,전북 장수군 번안면,전북특별자치도,4078734000,농어촌공사,정회원,시장,비중앙,,127.5165461,35.6469364
동화정수장,KR,hydro,2015,0.12,hydro,전북 장수군 번암면,전북특별자치도,7441442000,수자원공사,정회원,시장,비중앙,,127.53385,35.54517
맹동,KR,hydro,2016,0.36,hydro,충북 음성군 맹동면,충청북도,5571468000,한국농어촌공사,정회원,시장,비중앙,,127.5566228,36.9227101
무주소수력,KR,hydro,2003,0.4,hydro,전북 무주군 적상면,전북특별자치도,971829000,한수원,정회원,시장,비중앙,,127.6671,35.93518
물야,KR,hydro,2011,0.41,hydro,경북 봉화군 물야면,경상북도,5043244500,-,비회원,시장외,비중앙,,128.72813,36.96638
밀양,KR,hydro,2001,1.3,hydro,경남 밀양시 산외면,경상남도,4041328000,수자원공사,정회원,시장,비중앙,,128.81486,35.51832
반변,KR,hydro,1996,1.06,hydro,경북 안동시 임하면,경상북도,1021429000,수자원공사,정회원,시장,비중앙,,128.84811,36.51276
방우리,KR,hydro,1987,2.12,hydro,충남 금산군 부리면,충청남도,1531707000,㈜청풍에너지,정회원,시장,비중앙,,127.5771094,36.0587048
백곡,KR,hydro,2007,0.43,hydro,충북 진천군 진천읍,충청북도,5043244500,농어촌공사,정회원,시장,비중앙,,127.4453726,36.8562989
백운제#1,KR,hydro,2014,0.16,hydro,전남 광양시 지실길,전라남도,5213156000,농어촌공사,정회원,시장,비중앙,,127.6018931,34.9632334
백제보,KR,hydro,2011,2.64,hydro,충남 부여군 부여읍,충청남도,5043244500,수자원공사,정회원,시장,비중앙,,126.9026617,36.2753649
보령_1,KR,hydro,1997,0.145,hydro,충남 보령시 미산면,충청남도,1276568000,수자원공사,정회원,시장,비중앙,,126.6802167,36.2439271
보령_2,KR,hydro,1999,0.556,hydro,충남 보령시 미산면,충청남도,1531707000,수자원공사,정회원,시장,비중앙,,126.6802167,36.2439271
보령화력#1,KR,hydro,2009,5,hydro,충남 보령시 오천면,충청남도,5043244500,중부발전,정회원,시장,비중앙,,126.5233283,36.4371305
보령화력#2,KR,hydro,2008,2.5,hydro,충남 보령군 오천면 오포,충청남도,5043244500,중부발전,정회원,시장,비중앙,,126.5233283,36.4371305
보성,KR,hydro,2009,1.1,hydro,전남 보성군 득량면,전라남도,5043244500,대한hydro발전(주),정회원,시장,비중앙,,127.16651,34.75252
보성강,KR,hydro,1990,4.5,hydro,전남 보성군 득량면,전라남도,854667000,한수원,정회원,시장,비중앙,,127.16651,34.75252
보청,KR,hydro,2016,0.35,hydro,충북 보은군 수한면,충청북도,5571468000,희도전력㈜,정회원,시장,비중앙,,127.67361,36.4630289
보현산댐,KR,hydro,2017,0.17,hydro,경북 영천시 화북면,경상북도,10177202000,수자원공사,정회원,시장,비중앙,,128.93835,36.13107
봉화,KR,hydro,1988,2.1,hydro,경북 봉화군 명호면,충청북도,1531707000,㈜크린에너지,정회원,시장,비중앙,,128.88475,36.84587
부안,KR,hydro,1998,0.193,hydro,전북 부안군 변산면,전북특별자치도,1531707000,수자원공사,정회원,시장,비중앙,,126.52328,35.64531
부항댐,KR,hydro,2013,0.6,hydro,경북 김천시 지례면,경상북도,5043244500,수자원공사,정회원,시장,비중앙,,128.0487322,35.9677682
북평해양수력,KR,hydro,2016,5,hydro,강원 동해시 공단4로,강원특별자치도,5571468000,㈜GS동해전력,정회원,시장,비중앙,,129.1379144,37.4836223
산내,KR,hydro,1989,0.82,hydro,전북 남원시 산내면,전북특별자치도,1531707000,산내hydro발전소,정회원,시장,비중앙,,127.61642,35.40046
산청소수력*_1,KR,hydro,2001,0.995,hydro,경남 산청군 시천면,경상남도,4041328000,한수원,정회원,시장,비중앙,,127.8390416,35.2771144
산청소수력*_2,KR,hydro,2010,0,hydro,경남 산청군 시천면,경상남도,5043244500,한수원,정회원,시장,비중앙,,127.8390416,35.2771144
삼척그린파워 해양소수력,KR,hydro,2017,2.75,hydro,강원 삼척시 원덕읍,강원특별자치도,11106986000,남부발전,정회원,시장,비중앙,,129.30085,37.18692
삼천포 해양,KR,hydro,2007,6,hydro,경남 고성군 하이면,경상남도,4041328000,남동발전,정회원,시장,비중앙,,128.14274,34.93837
삼한에너지,KR,hydro,2014,2.8,hydro,강원 정선군 정선읍,강원특별자치도,5213156000,애플에너지,정회원,시장,비중앙,,128.6618047,37.3796216
삿갓보,KR,hydro,2011,0.4,hydro,전북 정읍시 응동면,전북특별자치도,5043244500,농어촌공사,정회원,시장,비중앙,,126.8575601,35.5675416
상주보,KR,hydro,2012,3,hydro,경북 상주시 중동면,경상북도,5043244500,수자원공사,정회원,시장,비중앙,,128.28793,36.42828
서리보,KR,hydro,2010,1.5,hydro,강원 인제군 기린면,강원특별자치도,5043244500,인제군청,정회원,시장,비중앙,,128.3476201,37.9664418
서포,KR,hydro,2014,0.35,hydro,전북 군산시 개정면,전북특별자치도,5213156000,농어촌공사,정회원,시장,비중앙,,126.7856178,35.9630105
섬진강댐,KR,hydro,2016,1.65,hydro,전북 임실군 강진면,전북특별자치도,5571468000,수자원공사,정회원,시장,비중앙,,127.1415,35.54734
성남,KR,hydro,2004,0.34,hydro,경기 성남시 수정구,경기도,4060031000,수자원공사,정회원,시장,비중앙,,127.1267072,37.4420619
성남 제2소수력,KR,hydro,2008,0.36,hydro,경기 성남시 수정구,경기도,5043244500,수자원공사,정회원,시장,비중앙,,127.1267072,37.4420619
성덕댐,KR,hydro,2014,0.23,hydro,경북 청송군 안덕면,경상북도,4078734000,수자원공사,정회원,시장,비중앙,,128.97955,36.30767
성주,KR,hydro,1999,1.8,hydro,경북 성주군 가천면,경상북도,1531707000,㈜성주발전,정회원,시장,비중앙,,128.13972,35.86735
세종보,KR,hydro,2011,2.31,hydro,세종 연기면,세종특별자치시,5043244500,수자원공사,정회원,시장,비중앙,,127.2800234,36.5557901
소양강_1,KR,hydro,1973,200,hydro,강원 춘천시 신북읍,강원특별자치도,39653000,수자원공사,정회원,시장,중앙,,127.750296,37.925617
소양강_2,KR,hydro,1973,200,hydro,강원 춘천시 신북읍,강원특별자치도,39653000,수자원공사,정회원,시장,중앙,,127.750296,37.925617
소천,KR,hydro,1987,2.4,hydro,경북 봉화군 소천면,경상북도,1531707000,㈜한여울,정회원,시장,비중앙,,128.9971255,36.9020803
소향,KR,hydro,2018,3,hydro,전북 전주 완주군 고산면,전북특별자치도,5929780000,농어촌공사,정회원,시장,비중앙,,127.1623649,35.8500537
솔향강릉,KR,hydro,2011,0.34,hydro,강원 강릉시 홍제동,강원특별자치도,5043244500,-,비회원,시장외,비중앙,,128.8698171,37.7507876
승촌보,KR,hydro,2011,0.8,hydro,광주 남구 승천동,광주광역시,5043244500,수자원공사,정회원,시장,비중앙,,126.9352446,35.1123807
신보령,KR,hydro,2016,5,hydro,충남 보령시 주교면,충청남도,5571468000,중부발전,정회원,시장,비중앙,,126.54718,36.38281
안계,KR,hydro,2013,0.99,hydro,경북 경주시 강동면,경상북도,5043244500,수자원공사,정회원,시장,비중앙,,129.26826,35.99726
안동,KR,hydro,1976,90,hydro,경북 안동시 성곡동,경상북도,130422000,수자원공사,정회원,시장,중앙,,128.5387868,36.5983775
안동소수력,KR,hydro,2003,1.5,hydro,경북 안동시 성곡동,경상북도,4627242000,수자원공사,정회원,시장,비중앙,,128.5387868,36.5983775
양양소수력,KR,hydro,2005,1.4,hydro,강원 양양군 서면,강원특별자치도,1021429000,한수원,정회원,시장,비중앙,,128.5865847,38.0715701
양양양수신소수력,KR,hydro,2020,0.15,hydro,충북 단양군 단성면,충청북도,6457925000,한수원,정회원,시장,비중앙,,128.3236696,36.9369817
어승생,KR,hydro,2020,0.287,hydro,제주 제주시 해안동,제주특별자치도,6457925000,제주도청,정회원,시장,비중앙,,126.46036,33.44899
여주보,KR,hydro,2012,4.95,hydro,경기 여주시 능서면,경기도,5043244500,수자원공사,정회원,시장,비중앙,,127.5734,37.29077
영주댐,KR,hydro,2016,5,hydro,경북 영주시 평은면,경상북도,5571468000,수자원공사,정회원,시장,비중앙,,128.69476,36.74326
영천,KR,hydro,2001,1,hydro,경북 영천시 임고면,경상북도,4041328000,수자원공사,정회원,시장,비중앙,,129.00646,36.03578
영흥해양#1,KR,hydro,2008,3,hydro,인천 옹진군 영흥면,인천광역시,5929780000,남동발전,정회원,시장,비중앙,,126.4857437,37.238814
영흥해양#2,KR,hydro,2011,4.599,hydro,인천 웅진군 영흥면,인천광역시,6457925000,남동발전,정회원,시장,비중앙,,126.4857437,37.238814
영흥해양#3,KR,hydro,2014,5,hydro,인천 옹진군 영흥면,인천광역시,3901083000,남동발전,정회원,시장,비중앙,,126.4857437,37.238814
예당,KR,hydro,2012,0.48,hydro,충남 예산군 응봉면,충청남도,5043244500,-,비회원,시장외,비중앙,,126.7610478,36.6660454
예천소수력,KR,hydro,2011,0.9,hydro,경북 예천군,경상북도,5043244500,한수원,정회원,시장,비중앙,,128.4516553,36.6572367
예천양수,KR,hydro,2018,0.025,hydro,경북 예천군 은풍면,경상북도,5929780000,한수원,비회원,시장외,비중앙,,128.44401,36.74478
오봉지구,KR,hydro,2012,0.53,hydro,강원 강릉시 성산면,강원특별자치도,5043244500,-,비회원,시장외,비중앙,,128.8303759,37.7167435
용담_1,KR,hydro,2001,2.3,hydro,전북 진안군 용담면,전북특별자치도,4041328000,수자원공사,정회원,시장,비중앙,,127.4884677,35.9476879
용담_2,KR,hydro,2020,2.13,hydro,전북 진안군 안천면,전북특별자치도,6457925000,수자원공사,정회원,시장,비중앙,,127.5485814,35.8978476
용담_3,KR,hydro,2004,1.8,hydro,전북 진안군 용담면,전북특별자치도,4060031000,수자원공사,정회원,시장,비중앙,,127.4884677,35.9476879
용담1수력,KR,hydro,2001,22.1,hydro,전북 진안군 용담면,전북특별자치도,4041328000,수자원공사,정회원,시장,중앙,,127.4884677,35.9476879
용담고산#1,KR,hydro,2016,0.8,hydro,전북 완주군 고산면,전북특별자치도,5571468000,수자원공사,정회원,시장,비중앙,,127.2281284,35.9727722
용림,KR,hydro,2011,0.6,hydro,전북 장수군 장수읍,전북특별자치도,5043244500,농어촌공사,정회원,시장,비중앙,,127.5165461,35.6469364
용연 정수장,KR,hydro,2016,0.76,hydro,광주 동구 용연동,광주광역시,5571468000,GS 파워㈜,정회원,시장,비중앙,,126.9705806,35.1017287
운문,KR,hydro,1998,0.36,hydro,경북 청도군 운문면,경상북도,1531707000,수자원공사,정회원,시장,비중앙,,128.96022,35.74829
운서보,KR,hydro,2014,0.4,hydro,경남 함양군 휴천면,경상남도,5213156000,함양군청,정회원,시장,비중앙,,127.73836,35.45121
원정수,KR,hydro,2007,0.6,hydro,전남 광양시 금호동,전라남도,5043244500,㈜포스코,정회원,시장,비중앙,,127.7393151,34.9259343
원통보,KR,hydro,2011,0.2,hydro,강원 인제군 북면,강원특별자치도,5043244500,인제군청,정회원,시장,비중앙,,128.27409,38.1547
율현,KR,hydro,2008,0.56,hydro,경남 산청군 신동면,경상남도,5043244500,농어촌공사,정회원,시장,비중앙,,127.8745153,35.4164268
읍애,KR,hydro,2020,0.177,hydro,충북 단양군 단성면,충청북도,6457925000,수자원공사,정회원,시장,비중앙,,128.3236696,36.9369817
의암,KR,hydro,1967,48,hydro,강원 춘천시 신동면(한강수계 북한강 의암호),강원특별자치도,130422000,한수원,정회원,시장,중앙,,127.7149105,37.8167794
이포보,KR,hydro,2011,3,hydro,경기 여주군 금사면,경기도,5043244500,수자원공사,정회원,시장,비중앙,,127.50233,37.39907
일산정수장,KR,hydro,2017,0.25,hydro,경기 고양시 덕양구,경기도,8381654000,수자원공사,정회원,시장,비중앙,,126.8809509,37.7110771
임기,KR,hydro,1986,1.2,hydro,경북 봉화군 소천면,경상북도,1531707000,대동기업㈜,정회원,시장,비중앙,,128.9971255,36.9020803
임하,KR,hydro,1992,50,hydro,경북 안동시 임하면(낙동가지류 반변천 임하호),경상북도,1531707000,수자원공사,정회원,시장,중앙,,128.84811,36.51276
자인정,KR,hydro,2012,0.065,hydro,경북 경산시 자인면,경상북도,5043244500,수자원공사,정회원,시장,비중앙,,128.82356,35.82159
장성,KR,hydro,2013,1.392,hydro,전남 장성군 장성읍,전라남도,5043244500,농어촌공사,정회원,시장,비중앙,,126.7822391,35.2997241
장흥,KR,hydro,2005,0.8,hydro,전남 장흥군 부산면,전라남도,4078734000,수자원공사,정회원,시장,비중앙,,126.90625,34.7301
정선(봉정),KR,hydro,1993,1.92,hydro,강원 정선군 북면,강원특별자치도,1251768000,㈜정선hydro,정회원,시장,비중앙,,128.6609485,37.380456
정우#2,KR,hydro,2013,0.075,hydro,전북 정읍시 정우면,전북특별자치도,5043244500,농어촌공사,정회원,시장,비중앙,,126.88372,35.64546
주암_1,KR,hydro,1991,22.5,hydro,전남 순천시 주암면(섬진강수계 보성강 주암호),전라남도,1531707000,수자원공사,정회원,시장,중앙,,127.25237,35.07374
주암_2,KR,hydro,2007,1,hydro,전남 순천시 주암면,전라남도,5043244500,수자원공사,정회원,시장,비중앙,,127.25237,35.07374
주암 역조정지댐,KR,hydro,2012,0.055,hydro,전남 순천시 상사면,전라남도,5043244500,수자원공사,정회원,시장,비중앙,,127.4271,34.93472
죽산보,KR,hydro,2011,1.22,hydro,전남 나주시 다시면,전북특별자치도,5043244500,수자원공사,정회원,시장,비중앙,,126.63703,35.0089
죽전,KR,hydro,2014,0.19,hydro,경남 합천군 가야면,경상남도,5213156000,농어촌공사,정회원,시장,비중앙,,128.11068,35.74824
청평_1,KR,hydro,1943,39.6,hydro,경기 가평군 외서면(한강수계 북한강 청평호),경기도,35859000,한수원,정회원,시장,중앙,,127.5150321,37.8255229
청평_2,KR,hydro,1968,40.5,hydro,경기 가평군 외서면(한강수계 북한강 청평호),경기도,35600000,한수원,정회원,시장,중앙,,127.5150321,37.8255229
청평_3,KR,hydro,2011,60,hydro,경기 가평군 외서면(한강수계 북한강 청평호),경기도,1636334000,한수원,정회원,시장,중앙,,127.5150321,37.8255229
추산_1,KR,hydro,1969,0.6,hydro,경북 울릉군 북면(나리분지수원지 용출소),경상북도,39653000,한국전력,비회원,시장외,비중앙,,130.8647248,37.527399
추산_2,KR,hydro,1978,0.1,hydro,경북 울릉군 북면(나리분지수원지 용출소),경상북도,138831500,한국전력,비회원,시장외,비중앙,,130.8647248,37.527399
춘천_1,KR,hydro,1965,31.14,hydro,강원 춘천시 신북읍(한강수계 북한강 춘천호),강원특별자치도,39653000,한수원,정회원,시장,중앙,,127.750296,37.925617
춘천_2,KR,hydro,1965,31.14,hydro,강원 춘천시 신북읍(한강수계 북한강 춘천호),강원특별자치도,39653000,한수원,정회원,시장,중앙,,127.750296,37.925617
충주_1,KR,hydro,1985,200,hydro,충북 충주시 동량면(한강수계 남한강 충주호),충청북도,1531707000,수자원공사,정회원,시장,중앙,,128.02885,37.0024486
충주_2,KR,hydro,1985,200,hydro,충북 충주시 동량면(한강수계 남한강 충주호),충청북도,1531707000,수자원공사,정회원,시장,중앙,,128.02885,37.0024486
충주_3,KR,hydro,1985,6,hydro,충북 충주시 동량면(한강수계 남한강 충주호),충청북도,1531707000,수자원공사,정회원,시장,중앙,,128.02885,37.0024486
충주_4,KR,hydro,1985,6,hydro,충북 충주시 동량면(한강수계 남한강 충주호),충청북도,1531707000,수자원공사,정회원,시장,중앙,,128.02885,37.0024486
칠곡보,KR,hydro,2012,3,hydro,경북 칠곡군 석적읍,경상북도,5043244500,수자원공사,정회원,시장,비중앙,,128.4297,36.04915
칠보_1,KR,hydro,1945,14.4,hydro,전북 정읍시 칠보면(섬진강수계 섬진강옥정호),전북특별자치도,58170000,한수원,정회원,시장,중앙,,126.97003,35.58377
칠보_2,KR,hydro,1965,14.6,hydro,전북 정읍시 칠보면(섬진강수계 섬진강옥정호),전북특별자치도,39653000,한수원,정회원,시장,중앙,,126.97003,35.58377
칠보_3,KR,hydro,1985,6,hydro,전북 정읍시 칠보면(섬진강수계 섬진강옥정호),전북특별자치도,1531707000,한수원,정회원,시장,중앙,,126.97003,35.58377
탑정,KR,hydro,2010,0.32,hydro,충남 논산시 부적면,충청남도,5043244500,탑정,비회원,시장외,비중앙,,127.1466336,36.2093582
태안소수력,KR,hydro,2008,2.2,hydro,충남 태안군 원북면,충청남도,5213156000,서부발전,정회원,시장,비중앙,,126.23819,36.8263
토평,KR,hydro,2011,0.045,hydro,경기 구리시 수택동,경기도,5043244500,한수원,비회원,시장외,비중앙,,127.1609126,37.5888053
판교가압장,KR,hydro,2011,0.2,hydro,경기 성남시 분당구,경기도,5043244500,수자원공사,정회원,시장,비중앙,,127.1054443,37.3651229
팔당_1,KR,hydro,1973,120,hydro,경기 남양주시 조안면(한강수계 북한강 팔당호),경기도,242063000,한수원,정회원,시장,중앙,,127.29771,37.56882
팔당_2,KR,hydro,1973,120,hydro,경기 남양주시 조안면(한강수계 북한강 팔당호),경기도,242063000,한수원,정회원,시장,중앙,,127.29771,37.56882
하동호,KR,hydro,2006,0.825,hydro,경남 하동군 청암면,전라남도,4078734000,농어촌공사,정회원,시장,비중앙,,127.76791,35.1802
한국해양울돌목조류,KR,renewable,2009,1,ocean,전남 진도군 군내면,전라남도,1469000000,한국해양과학기술원,정회원,시장,비중앙,,126.297506,34.5361155
한석,KR,hydro,1989,2.214,hydro,충북 단양군 영춘면,충청북도,1531707000,㈜한석에너지,정회원,시장,비중앙,,128.47111,37.08343
함안보,KR,hydro,2012,5,hydro,경남 함안군 칠북면,경상남도,5043244500,수자원공사,정회원,시장,비중앙,,128.5384,35.35224
합천,KR,hydro,1989,100,hydro,경남 합천군 용주면(낙동강수계 황강 합천호),경상남도,1531707000,수자원공사,정회원,시장,중앙,,128.10043,35.54103
합천·창녕보,KR,hydro,2012,5,hydro,경남 합천군 청덕면,경상남도,5043244500,수자원공사,정회원,시장,비중앙,,128.32922,35.56632
합천2수력,KR,hydro,2017,1.8,hydro,경남 합천군 용주면,경상남도,2284711000,수자원공사,정회원,시장,비중앙,,128.10043,35.54103
행원,KR,hydro,2010,0.06,hydro,제주 제주시 구좌읍,제주특별자치도,55513243000,남부발전,정회원,시장,비중앙,,126.8635365,33.5220899
홍익동진,KR,hydro,2008,0.85,hydro,전북 정읍시 칠보면,전북특별자치도,5043244500,㈜홍익이앤알,정회원,시장,비중앙,,126.97003,35.58377
화천_1,KR,hydro,1944,54,hydro,강원 화천군 간동면(한강수계 북한강 파로호),강원특별자치도,80481000,한수원,정회원,시장,중앙,,127.7897664,38.0551729
화천_2,KR,hydro,1957,27,hydro,강원 화천군 간동면(한강수계 북한강 파로호),강원특별자치도,24630000,한수원,정회원,시장,중앙,,127.7897664,38.0551729
화천_3,KR,hydro,1968,27,hydro,강원 화천군 간동면(한강수계 북한강 파로호),강원특별자치도,15825000,한수원,정회원,시장,중앙,,127.7897664,38.0551729
회동댐,KR,hydro,2012,0.055,hydro,부산 금정구 회동동,부산광역시,5043244500,-,비회원,시장외,비중앙,,129.12173,35.23105
횡성,KR,hydro,2000,1,hydro,강원 횡성군 갑천면,강원특별자치도,1531707000,수자원공사,정회원,시장,비중앙,,128.0896412,37.5561553
횡성댐2,KR,hydro,2011,0.3,hydro,강원 횡성군 갑천면,강원특별자치도,5043244500,수자원공사,정회원,시장,비중앙,,128.0896412,37.5561553
고 리 #2,KR,PWR,1983,650,nuclear,부산 기장군 장안읍 고리,부산광역시,862914000,한수원㈜,정회원,시장,중앙,,129.2771803,35.3259812
고 리 #3,KR,PWR,1985,950,nuclear,부산 기장군 장안읍 고리,부산광역시,783697000,한수원㈜,정회원,시장,중앙,,129.2771803,35.3259812
고 리 #4,KR,PWR,1986,950,nuclear,부산 기장군 장안읍 고리,부산광역시,783697000,한수원㈜,정회원,시장,중앙,,129.2771803,35.3259812
신고리#1,KR,PWR,2011,1000,nuclear,울산 울주군 서생면 신암리,울산광역시,2456721000,한수원㈜,정회원,시장,중앙,,129.3185862,35.3660725
신고리#2,KR,PWR,2012,1000,nuclear,울산 울주군 서생면 신암리,울산광역시,2456721000,한수원㈜,정회원,시장,중앙,,129.3185862,35.3660725
신고리#3,KR,PWR,2016,1400,nuclear,울산 울주군 서생면 신암리,울산광역시,2704678000,한수원㈜,정회원,시장,중앙,,129.3185862,35.3660725
신고리#4,KR,PWR,2019,1400,nuclear,울산 울주군 서생면 신암리,울산광역시,2704678000,한수원㈜,정회원,시장,중앙,,129.3185862,35.3660725
신월성#1,KR,PWR,2012,1000,nuclear,경북 경주시 양남면 나아리,경상북도,2692129000,한수원㈜,정회원,시장,중앙,,129.4218449,35.702788
신월성#2,KR,PWR,2015,1000,nuclear,경북 경주시 양남면 나아리,경상북도,2692129000,한수원㈜,정회원,시장,중앙,,129.4218449,35.702788
신한울 #1,KR,PWR,2022,1400,nuclear,경북 울진군 북면 울진북로,경상북도,4054861000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
월 성 #2,KR,PHWR,1997,700,nuclear,경북 경주시 양남면 나아리,경상북도,2052558000,한수원㈜,정회원,시장,중앙,,129.4218449,35.702788
월 성 #3,KR,PHWR,1998,700,nuclear,경북 경주시 양남면 나아리,경상북도,2227000000,한수원㈜,정회원,시장,중앙,,129.4218449,35.702788
월 성 #4,KR,PHWR,1999,700,nuclear,경북 경주시 양남면 나아리,경상북도,2227000000,한수원㈜,정회원,시장,중앙,,129.4218449,35.702788
한 빛 #1,KR,PWR,1986,950,nuclear,전남 영광군 홍농읍 계마리,전라남도,847679000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 빛 #2,KR,PWR,1987,950,nuclear,전남 영광군 홍농읍 계마리,전라남도,847679000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 빛 #3,KR,PWR,1995,1000,nuclear,전남 영광군 홍농읍 계마리,전라남도,1343000000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 빛 #4,KR,PWR,1996,1000,nuclear,전남 영광군 홍농읍 계마리,전라남도,1343000000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 빛 #5,KR,PWR,2002,1000,nuclear,전남 영광군 홍농읍 계마리,전라남도,1610932000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 빛 #6,KR,PWR,2002,1000,nuclear,전남 영광군 홍농읍 계마리,전라남도,1610932000,한수원㈜,정회원,시장,중앙,,126.41517,35.40355
한 울 #1,KR,PWR,1988,950,nuclear,경북 울진군 북면 부구리,경상북도,1050000000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
한 울 #2,KR,PWR,1989,950,nuclear,경북 울진군 북면 부구리,경상북도,1050000000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
한 울 #3,KR,PWR,1998,1000,nuclear,경북 울진군 북면 부구리,경상북도,1790125000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
한 울 #4,KR,PWR,1999,1000,nuclear,경북 울진군 북면 부구리,경상북도,1790125000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
한 울 #5,KR,PWR,2004,1000,nuclear,경북 울진군 북면 부구리,경상북도,1884000000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
한 울 #6,KR,PWR,2005,1000,nuclear,경북 울진군 북면 부구리,경상북도,1884000000,한수원㈜,정회원,시장,중앙,,129.33135,37.07961
SGC에너지#1,KR,CHP,2008,54.529,bituminous,전북 군산시 소룡동,전북특별자치도,3502478000,에쓰지씨에너지㈜,정회원,시장,비중앙,,126.6819351,35.9751154
SGC에너지#2,KR,CHP,2009,30.54,bituminous,전북 군산시 소룡동,전북특별자치도,3502478000,에쓰지씨에너지㈜,정회원,시장,비중앙,,126.6819351,35.9751154
SGC에너지#3,KR,CHP,2014,60,miscellaneous,전북 군산시 소룡동,전북특별자치도,1228770000,에쓰지씨에너지㈜,정회원,시장,비중앙,,126.6819351,35.9751154
SGC에너지#4,KR,CHP,2016,250,bituminous,전북 군산시 소룡동,전북특별자치도,3502478000,에쓰지씨에너지㈜,정회원,시장,비중앙,,126.6819351,35.9751154
SGC에너지#5,KR,CHP,2017,28.5,bituminous,전북 군산시 소룡동,전북특별자치도,3502478000,에쓰지씨에너지㈜,정회원,시장,비중앙,,126.6819351,35.9751154
광교열병합_1,KR,CHP,2012,102.588,LNG,경기 수원시 이의동,경기도,1566823000,지역난방공사,정회원,시장,중앙,,126.9965261,37.2979237
광교열병합_2,KR,CHP,2012,42.2,LNG,경기 수원시 이의동,경기도,1566823000,지역난방공사,정회원,시장,중앙,,126.9965261,37.2979237
구미열병합,KR,CHP,1991,97.1,bituminous,경북 구미시 공단 2동,경상북도,818230000,㈜GS E&R,정회원,시장,비중앙,,128.38148,36.09788
금호여수열병합_1,KR,CHP,2009,119.13,bituminous,전남 여수시 화치동,전라남도,3502478000,금호석유화학㈜,정회원,시장,비중앙,,127.6489382,34.8182032
금호여수열병합_2,KR,CHP,2016,144.97,bituminous,전남 여수시 화치동,전라남도,2937159000,금호석유화학㈜,정회원,시장,비중앙,,127.6489382,34.8182032
김천열병합,KR,CHP,2013,59,bituminous,경북 김천시 응명동,경상북도,4067797000,김천에너지서비스㈜,정회원,시장,비중앙,,128.1823773,36.1269175
김포열병합GT,KR,CHP,2023,229.62,LNG,경기 김포시 양촌읍,경기도,2157165000,서부발전㈜,정회원,시장,중앙,,126.6254451,37.6570591
김포열병합ST,KR,CHP,2023,120.84,LNG,경기 김포시 양촌읍,경기도,2157165000,서부발전㈜,정회원,시장,중앙,,126.6254451,37.6570591
내포그린열병합 GT,KR,CHP,2023,329,LNG,충남 예산군 삽교읍,충청남도,1353847000,내포그린에너지㈜,정회원,시장,중앙,,126.7610555,36.6659467
내포그린열병합 ST,KR,CHP,2023,166,LNG,충남 예산군 삽교읍,충청남도,1353847000,내포그린에너지㈜,정회원,시장,중앙,,126.7610555,36.6659467
노원열병합,KR,CHP,1994,37,LNG,서울 노원구 상계동,서울특별시,519254000,서울에너지공사,정회원,시장,중앙,,127.069655,37.66091
논현열병합,KR,CHP,2007,24,LNG,인천 남동구 고잔동,인천광역시,1081172500,㈜미래엔인천에너지,정회원,시장,중앙,,126.6966863,37.3941796
대구그린파워_1,KR,CHP,2014,239.9,LNG,대구 동구 율암동,대구광역시,1228770000,대구그린파워㈜,정회원,시장,중앙,,128.70356,35.88023
대구그린파워_2,KR,CHP,2014,130.8,LNG,대구 동구 율암동,대구광역시,1228770000,대구그린파워㈜,정회원,시장,중앙,,128.70356,35.88023
